Categoria,Série,Data de Início,Hora de Início,Data Final,Hora de Término,Valor,Unidade de Medida
Taxa Média de Combustível,Taxa Média de Combustível,21 mar 2024,00:00,21 mar 2024,23:59,22.62,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,22 mar 2024,00:00,22 mar 2024,23:59,24.36,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,23 mar 2024,00:00,23 mar 2024,23:59,23.91,l/hr
Uso do Combustível do Motor,Carga Baixa,21 mar 2024,00:00,21 mar 2024,23:59,3.09,l
Uso do Combustível do Motor,Marcha Lenta,21 mar 2024,00:00,21 mar 2024,23:59,7.45,l
Uso do Combustível do Motor,Carga Alta,21 mar 2024,00:00,21 mar 2024,23:59,264.75,l
Uso do Combustível do Motor,Carga Média,21 mar 2024,00:00,21 mar 2024,23:59,100.8,l
Uso do Combustível do Motor,Chave-Ligada,21 mar 2024,00:00,21 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,22 mar 2024,00:00,22 mar 2024,23:59,2.9,l
Uso do Combustível do Motor,Marcha Lenta,22 mar 2024,00:00,22 mar 2024,23:59,4.12,l
Uso do Combustível do Motor,Carga Alta,22 mar 2024,00:00,22 mar 2024,23:59,274.26,l
Uso do Combustível do Motor,Carga Média,22 mar 2024,00:00,22 mar 2024,23:59,113.53,l
Uso do Combustível do Motor,Chave-Ligada,22 mar 2024,00:00,22 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,23 mar 2024,00:00,23 mar 2024,23:59,1.33,l
Uso do Combustível do Motor,Marcha Lenta,23 mar 2024,00:00,23 mar 2024,23:59,1.77,l
Uso do Combustível do Motor,Carga Alta,23 mar 2024,00:00,23 mar 2024,23:59,97.69,l
Uso do Combustível do Motor,Carga Média,23 mar 2024,00:00,23 mar 2024,23:59,41.77,l
Uso do Combustível do Motor,Chave-Ligada,23 mar 2024,00:00,23 mar 2024,23:59,0.0,l
Distância Percorrida em Avanço e em Marcha à Ré,Avanço,21 mar 2024,00:00,21 mar 2024,23:59,33.03,km
Distância Percorrida em Avanço e em Marcha à Ré,Marcha à Ré,21 mar 2024,00:00,21 mar 2024,23:59,29.44,km
Distância Percorrida em Avanço e em Marcha à Ré,Avanço,22 mar 2024,00:00,22 mar 2024,23:59,34.1,km
Distância Percorrida em Avanço e em Marcha à Ré,Marcha à Ré,22 mar 2024,00:00,22 mar 2024,23:59,32.56,km
Distância Percorrida em Avanço e em Marcha à Ré,Avanço,23 mar 2024,00:00,23 mar 2024,23:59,12.65,km
Distância Percorrida em Avanço e em Marcha à Ré,Marcha à Ré,23 mar 2024,00:00,23 mar 2024,23:59,12.03,km
Temp. Máx. do Líq. de Arrefecimento,Temperatura,21 mar 2024,00:00,21 mar 2024,23:59,106.0,C
Temp. Máx. do Líq. de Arrefecimento,Temperatura,22 mar 2024,00:00,22 mar 2024,23:59,99.0,C
Temp. Máx. do Líq. de Arrefecimento,Temperatura,23 mar 2024,00:00,23 mar 2024,23:59,98.0,C
Tempo em Avanço e em Marcha à Ré,Avanço,21 mar 2024,00:00,21 mar 2024,23:59,7.9,hr
Tempo em Avanço e em Marcha à Ré,Marcha à Ré,21 mar 2024,00:00,21 mar 2024,23:59,5.66,hr
Tempo em Avanço e em Marcha à Ré,Neutro,21 mar 2024,00:00,21 mar 2024,23:59,1.54,hr
Tempo em Avanço e em Marcha à Ré,Estacionar,21 mar 2024,00:00,21 mar 2024,23:59,1.78,hr
Tempo em Avanço e em Marcha à Ré,Avanço,22 mar 2024,00:00,22 mar 2024,23:59,8.28,hr
Tempo em Avanço e em Marcha à Ré,Marcha à Ré,22 mar 2024,00:00,22 mar 2024,23:59,6.1,hr
Tempo em Avanço e em Marcha à Ré,Neutro,22 mar 2024,00:00,22 mar 2024,23:59,1.19,hr
Tempo em Avanço e em Marcha à Ré,Estacionar,22 mar 2024,00:00,22 mar 2024,23:59,0.68,hr
Tempo em Avanço e em Marcha à Ré,Avanço,23 mar 2024,00:00,23 mar 2024,23:59,3.04,hr
Tempo em Avanço e em Marcha à Ré,Marcha à Ré,23 mar 2024,00:00,23 mar 2024,23:59,2.25,hr
Tempo em Avanço e em Marcha à Ré,Neutro,23 mar 2024,00:00,23 mar 2024,23:59,0.44,hr
Tempo em Avanço e em Marcha à Ré,Estacionar,23 mar 2024,00:00,23 mar 2024,23:59,0.37,hr
Uso do Motor,Carga Baixa,21 mar 2024,00:00,21 mar 2024,23:59,0.47,hr
Uso do Motor,Marcha Lenta,21 mar 2024,00:00,21 mar 2024,23:59,3.15,hr
Uso do Motor,Carga Alta,21 mar 2024,00:00,21 mar 2024,23:59,8.52,hr
Uso do Motor,Carga Média,21 mar 2024,00:00,21 mar 2024,23:59,4.5,hr
Uso do Motor,Chave-Ligada,21 mar 2024,00:00,21 mar 2024,23:59,0.26,hr
Uso do Motor,Carga Baixa,22 mar 2024,00:00,22 mar 2024,23:59,0.4,hr
Uso do Motor,Marcha Lenta,22 mar 2024,00:00,22 mar 2024,23:59,1.89,hr
Uso do Motor,Carga Alta,22 mar 2024,00:00,22 mar 2024,23:59,8.8,hr
Uso do Motor,Carga Média,22 mar 2024,00:00,22 mar 2024,23:59,5.12,hr
Uso do Motor,Chave-Ligada,22 mar 2024,00:00,22 mar 2024,23:59,0.06,hr
Uso do Motor,Carga Baixa,23 mar 2024,00:00,23 mar 2024,23:59,0.19,hr
Uso do Motor,Marcha Lenta,23 mar 2024,00:00,23 mar 2024,23:59,0.74,hr
Uso do Motor,Carga Alta,23 mar 2024,00:00,23 mar 2024,23:59,3.13,hr
Uso do Motor,Carga Média,23 mar 2024,00:00,23 mar 2024,23:59,1.91,hr
Uso do Motor,Chave-Ligada,23 mar 2024,00:00,23 mar 2024,23:59,0.13,hr
Nível do Tanque de Combustível,Nível de Combustível,21 mar 2024,00:00,21 mar 2024,23:59,40.0,%
Nível do Tanque de Combustível,Nível de Combustível,22 mar 2024,00:00,22 mar 2024,23:59,36.8,%
Nível do Tanque de Combustível,Nível de Combustível,23 mar 2024,00:00,23 mar 2024,23:59,70.8,%
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 mar 2023,00:00,22 mar 2023,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 mar 2023,00:00,23 mar 2023,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 mar 2023,00:00,24 mar 2023,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 mar 2023,00:00,25 mar 2023,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 mar 2023,00:00,27 mar 2023,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 mar 2023,00:00,28 mar 2023,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 mar 2023,00:00,29 mar 2023,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 mar 2023,00:00,30 mar 2023,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,31 mar 2023,00:00,31 mar 2023,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 abr 2023,00:00,1 abr 2023,23:59,50.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 abr 2023,00:00,3 abr 2023,23:59,28.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 abr 2023,00:00,5 abr 2023,23:59,33.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 abr 2023,00:00,6 abr 2023,23:59,18.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 abr 2023,00:00,8 abr 2023,23:59,15.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 abr 2023,00:00,10 abr 2023,23:59,15.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 abr 2023,00:00,12 abr 2023,23:59,17.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 abr 2023,00:00,14 abr 2023,23:59,21.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 jun 2023,00:00,2 jun 2023,23:59,20.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 jun 2023,00:00,3 jun 2023,23:59,20.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 jun 2023,00:00,5 jun 2023,23:59,31.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 jun 2023,00:00,6 jun 2023,23:59,51.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 jun 2023,00:00,7 jun 2023,23:59,46.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 jun 2023,00:00,8 jun 2023,23:59,47.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 jun 2023,00:00,9 jun 2023,23:59,37.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 jun 2023,00:00,11 jun 2023,23:59,20.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 jun 2023,00:00,12 jun 2023,23:59,17.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 jul 2023,00:00,17 jul 2023,23:59,54.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 jul 2023,00:00,18 jul 2023,23:59,44.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 jul 2023,00:00,19 jul 2023,23:59,48.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 jul 2023,00:00,20 jul 2023,23:59,50.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 jul 2023,00:00,21 jul 2023,23:59,49.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 jul 2023,00:00,22 jul 2023,23:59,41.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 jul 2023,00:00,24 jul 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 jul 2023,00:00,25 jul 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 jul 2023,00:00,26 jul 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 jul 2023,00:00,27 jul 2023,23:59,54.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 jul 2023,00:00,28 jul 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 jul 2023,00:00,29 jul 2023,23:59,46.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,31 jul 2023,00:00,31 jul 2023,23:59,54.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 ago 2023,00:00,1 ago 2023,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 ago 2023,00:00,2 ago 2023,23:59,56.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 ago 2023,00:00,3 ago 2023,23:59,57.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 ago 2023,00:00,4 ago 2023,23:59,54.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 ago 2023,00:00,5 ago 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 ago 2023,00:00,7 ago 2023,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 ago 2023,00:00,8 ago 2023,23:59,51.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 ago 2023,00:00,9 ago 2023,23:59,40.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 ago 2023,00:00,10 ago 2023,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 ago 2023,00:00,11 ago 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 ago 2023,00:00,14 ago 2023,23:59,51.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 ago 2023,00:00,15 ago 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 ago 2023,00:00,16 ago 2023,23:59,56.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 ago 2023,00:00,17 ago 2023,23:59,54.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 ago 2023,00:00,18 ago 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 ago 2023,00:00,19 ago 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 ago 2023,00:00,21 ago 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 ago 2023,00:00,22 ago 2023,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 ago 2023,00:00,23 ago 2023,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 ago 2023,00:00,24 ago 2023,23:59,56.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 ago 2023,00:00,25 ago 2023,23:59,48.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 ago 2023,00:00,28 ago 2023,23:59,41.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 ago 2023,00:00,29 ago 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 ago 2023,00:00,30 ago 2023,23:59,54.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,31 ago 2023,00:00,31 ago 2023,23:59,54.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 set 2023,00:00,1 set 2023,23:59,24.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 set 2023,00:00,8 set 2023,23:59,25.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 set 2023,00:00,15 set 2023,23:59,15.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 set 2023,00:00,18 set 2023,23:59,29.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 set 2023,00:00,21 set 2023,23:59,23.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 set 2023,00:00,22 set 2023,23:59,25.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 set 2023,00:00,26 set 2023,23:59,28.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 set 2023,00:00,28 set 2023,23:59,14.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 set 2023,00:00,29 set 2023,23:59,12.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 out 2023,00:00,5 out 2023,23:59,17.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 nov 2023,00:00,14 nov 2023,23:59,35.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 nov 2023,00:00,15 nov 2023,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 nov 2023,00:00,16 nov 2023,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 nov 2023,00:00,17 nov 2023,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 nov 2023,00:00,18 nov 2023,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 nov 2023,00:00,21 nov 2023,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 nov 2023,00:00,22 nov 2023,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 nov 2023,00:00,23 nov 2023,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 nov 2023,00:00,24 nov 2023,23:59,50.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 nov 2023,00:00,25 nov 2023,23:59,49.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 nov 2023,00:00,27 nov 2023,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 nov 2023,00:00,28 nov 2023,23:59,45.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 nov 2023,00:00,30 nov 2023,23:59,47.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 dez 2023,00:00,1 dez 2023,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 dez 2023,00:00,2 dez 2023,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 dez 2023,00:00,4 dez 2023,23:59,56.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 dez 2023,00:00,5 dez 2023,23:59,34.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 dez 2023,00:00,13 dez 2023,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 dez 2023,00:00,14 dez 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 dez 2023,00:00,15 dez 2023,23:59,35.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 dez 2023,00:00,18 dez 2023,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 dez 2023,00:00,19 dez 2023,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 dez 2023,00:00,20 dez 2023,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 dez 2023,00:00,21 dez 2023,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 dez 2023,00:00,22 dez 2023,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 dez 2023,00:00,23 dez 2023,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 dez 2023,00:00,24 dez 2023,23:59,30.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 dez 2023,00:00,26 dez 2023,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 dez 2023,00:00,27 dez 2023,23:59,49.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 dez 2023,00:00,28 dez 2023,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 dez 2023,00:00,29 dez 2023,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 dez 2023,00:00,30 dez 2023,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 jan 2024,00:00,2 jan 2024,23:59,45.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 jan 2024,00:00,3 jan 2024,23:59,22.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 jan 2024,00:00,4 jan 2024,23:59,32.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 jan 2024,00:00,5 jan 2024,23:59,57.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 jan 2024,00:00,6 jan 2024,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 jan 2024,00:00,7 jan 2024,23:59,35.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 jan 2024,00:00,8 jan 2024,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 jan 2024,00:00,9 jan 2024,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 jan 2024,00:00,10 jan 2024,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 jan 2024,00:00,11 jan 2024,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 jan 2024,00:00,12 jan 2024,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 jan 2024,00:00,13 jan 2024,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 jan 2024,00:00,14 jan 2024,23:59,49.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 jan 2024,00:00,15 jan 2024,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 jan 2024,00:00,16 jan 2024,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 jan 2024,00:00,17 jan 2024,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 jan 2024,00:00,18 jan 2024,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 jan 2024,00:00,19 jan 2024,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 jan 2024,00:00,20 jan 2024,23:59,51.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 jan 2024,00:00,21 jan 2024,23:59,50.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 jan 2024,00:00,22 jan 2024,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 jan 2024,00:00,23 jan 2024,23:59,56.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 jan 2024,00:00,24 jan 2024,23:59,46.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 jan 2024,00:00,25 jan 2024,23:59,39.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 jan 2024,00:00,26 jan 2024,23:59,41.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 jan 2024,00:00,27 jan 2024,23:59,48.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 jan 2024,00:00,28 jan 2024,23:59,48.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 jan 2024,00:00,29 jan 2024,23:59,43.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 jan 2024,00:00,30 jan 2024,23:59,34.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,31 jan 2024,00:00,31 jan 2024,23:59,57.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 fev 2024,00:00,1 fev 2024,23:59,47.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 fev 2024,00:00,2 fev 2024,23:59,43.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 fev 2024,00:00,3 fev 2024,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 fev 2024,00:00,4 fev 2024,23:59,50.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 fev 2024,00:00,5 fev 2024,23:59,52.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 fev 2024,00:00,6 fev 2024,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 fev 2024,00:00,7 fev 2024,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 fev 2024,00:00,8 fev 2024,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 fev 2024,00:00,9 fev 2024,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 fev 2024,00:00,10 fev 2024,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 fev 2024,00:00,12 fev 2024,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 fev 2024,00:00,13 fev 2024,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 fev 2024,00:00,14 fev 2024,23:59,56.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 fev 2024,00:00,15 fev 2024,23:59,57.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 fev 2024,00:00,16 fev 2024,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 fev 2024,00:00,17 fev 2024,23:59,57.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 fev 2024,00:00,18 fev 2024,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 fev 2024,00:00,19 fev 2024,23:59,25.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 fev 2024,00:00,20 fev 2024,23:59,22.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 fev 2024,00:00,21 fev 2024,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 fev 2024,00:00,22 fev 2024,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 fev 2024,00:00,23 fev 2024,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 fev 2024,00:00,24 fev 2024,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 fev 2024,00:00,25 fev 2024,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 fev 2024,00:00,26 fev 2024,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 fev 2024,00:00,27 fev 2024,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 fev 2024,00:00,28 fev 2024,23:59,60.0,C
