Categoria,Série,Data de Início,Hora de Início,Data Final,Hora de Término,Valor,Unidade de Medida
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 nov 2021,00:00,5 nov 2021,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 nov 2021,00:00,6 nov 2021,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 nov 2021,00:00,7 nov 2021,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 nov 2021,00:00,8 nov 2021,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 nov 2021,00:00,9 nov 2021,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 nov 2021,00:00,10 nov 2021,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 nov 2021,00:00,11 nov 2021,23:59,68.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 nov 2021,00:00,12 nov 2021,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 nov 2021,00:00,13 nov 2021,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 nov 2021,00:00,15 nov 2021,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 nov 2021,00:00,16 nov 2021,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 nov 2021,00:00,17 nov 2021,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 nov 2021,00:00,18 nov 2021,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 nov 2021,00:00,19 nov 2021,23:59,68.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 nov 2021,00:00,20 nov 2021,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 nov 2021,00:00,21 nov 2021,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 nov 2021,00:00,22 nov 2021,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 nov 2021,00:00,23 nov 2021,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 nov 2021,00:00,24 nov 2021,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 nov 2021,00:00,25 nov 2021,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 nov 2021,00:00,27 nov 2021,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 nov 2021,00:00,28 nov 2021,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 nov 2021,00:00,29 nov 2021,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 nov 2021,00:00,30 nov 2021,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 dez 2021,00:00,1 dez 2021,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 dez 2021,00:00,2 dez 2021,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 dez 2021,00:00,3 dez 2021,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 dez 2021,00:00,6 dez 2021,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 dez 2021,00:00,7 dez 2021,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 dez 2021,00:00,8 dez 2021,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 dez 2021,00:00,9 dez 2021,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 dez 2021,00:00,10 dez 2021,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 dez 2021,00:00,11 dez 2021,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 dez 2021,00:00,12 dez 2021,23:59,52.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 dez 2021,00:00,13 dez 2021,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 dez 2021,00:00,14 dez 2021,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 dez 2021,00:00,15 dez 2021,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 dez 2021,00:00,16 dez 2021,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 dez 2021,00:00,17 dez 2021,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 dez 2021,00:00,18 dez 2021,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 dez 2021,00:00,19 dez 2021,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 jan 2022,00:00,3 jan 2022,23:59,48.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 jan 2022,00:00,5 jan 2022,23:59,33.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 jan 2022,00:00,6 jan 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 jan 2022,00:00,7 jan 2022,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 jan 2022,00:00,8 jan 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 jan 2022,00:00,10 jan 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 jan 2022,00:00,11 jan 2022,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 jan 2022,00:00,12 jan 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 jan 2022,00:00,17 jan 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 jan 2022,00:00,18 jan 2022,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 jan 2022,00:00,19 jan 2022,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 jan 2022,00:00,20 jan 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 jan 2022,00:00,21 jan 2022,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 jan 2022,00:00,22 jan 2022,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 jan 2022,00:00,24 jan 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 jan 2022,00:00,25 jan 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 jan 2022,00:00,26 jan 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 jan 2022,00:00,27 jan 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 jan 2022,00:00,28 jan 2022,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 jan 2022,00:00,29 jan 2022,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 jan 2022,00:00,30 jan 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,31 jan 2022,00:00,31 jan 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 fev 2022,00:00,1 fev 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 fev 2022,00:00,2 fev 2022,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 fev 2022,00:00,3 fev 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 fev 2022,00:00,4 fev 2022,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 fev 2022,00:00,5 fev 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 fev 2022,00:00,6 fev 2022,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 fev 2022,00:00,7 fev 2022,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 fev 2022,00:00,8 fev 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 fev 2022,00:00,9 fev 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 fev 2022,00:00,10 fev 2022,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 fev 2022,00:00,11 fev 2022,23:59,69.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 fev 2022,00:00,12 fev 2022,23:59,69.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 fev 2022,00:00,14 fev 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 fev 2022,00:00,15 fev 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 fev 2022,00:00,16 fev 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 fev 2022,00:00,17 fev 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 fev 2022,00:00,18 fev 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 fev 2022,00:00,19 fev 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 fev 2022,00:00,21 fev 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 fev 2022,00:00,22 fev 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 fev 2022,00:00,23 fev 2022,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 fev 2022,00:00,24 fev 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 fev 2022,00:00,25 fev 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 mar 2022,00:00,2 mar 2022,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 mar 2022,00:00,3 mar 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 mar 2022,00:00,4 mar 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 mar 2022,00:00,5 mar 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 mar 2022,00:00,6 mar 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 mar 2022,00:00,7 mar 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 mar 2022,00:00,8 mar 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 mar 2022,00:00,9 mar 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 mar 2022,00:00,10 mar 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 mar 2022,00:00,14 mar 2022,23:59,56.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 mar 2022,00:00,15 mar 2022,23:59,57.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 mar 2022,00:00,16 mar 2022,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 mar 2022,00:00,17 mar 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 mar 2022,00:00,18 mar 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 mar 2022,00:00,19 mar 2022,23:59,41.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 mar 2022,00:00,21 mar 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 mar 2022,00:00,22 mar 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 mar 2022,00:00,23 mar 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 mar 2022,00:00,26 mar 2022,23:59,27.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 mar 2022,00:00,28 mar 2022,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 mar 2022,00:00,29 mar 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 mar 2022,00:00,30 mar 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,31 mar 2022,00:00,31 mar 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 abr 2022,00:00,1 abr 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 abr 2022,00:00,2 abr 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 abr 2022,00:00,4 abr 2022,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 abr 2022,00:00,5 abr 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 abr 2022,00:00,6 abr 2022,23:59,68.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 abr 2022,00:00,7 abr 2022,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 abr 2022,00:00,8 abr 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 abr 2022,00:00,9 abr 2022,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 abr 2022,00:00,10 abr 2022,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 abr 2022,00:00,11 abr 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 abr 2022,00:00,12 abr 2022,23:59,68.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 abr 2022,00:00,13 abr 2022,23:59,68.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 abr 2022,00:00,14 abr 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 abr 2022,00:00,19 abr 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 abr 2022,00:00,20 abr 2022,23:59,68.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 abr 2022,00:00,21 abr 2022,23:59,67.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 abr 2022,00:00,22 abr 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 abr 2022,00:00,23 abr 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 abr 2022,00:00,25 abr 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 abr 2022,00:00,26 abr 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 abr 2022,00:00,27 abr 2022,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 abr 2022,00:00,28 abr 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 abr 2022,00:00,29 abr 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 abr 2022,00:00,30 abr 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 mai 2022,00:00,2 mai 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 mai 2022,00:00,3 mai 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 mai 2022,00:00,4 mai 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 mai 2022,00:00,5 mai 2022,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 mai 2022,00:00,6 mai 2022,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 mai 2022,00:00,7 mai 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 mai 2022,00:00,10 mai 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 mai 2022,00:00,11 mai 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 mai 2022,00:00,12 mai 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 mai 2022,00:00,13 mai 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 mai 2022,00:00,14 mai 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 mai 2022,00:00,16 mai 2022,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 mai 2022,00:00,17 mai 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 mai 2022,00:00,18 mai 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 mai 2022,00:00,19 mai 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 mai 2022,00:00,20 mai 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 mai 2022,00:00,21 mai 2022,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 mai 2022,00:00,23 mai 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 mai 2022,00:00,24 mai 2022,23:59,47.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 mai 2022,00:00,25 mai 2022,23:59,56.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 mai 2022,00:00,26 mai 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 mai 2022,00:00,27 mai 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 mai 2022,00:00,30 mai 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,31 mai 2022,00:00,31 mai 2022,23:59,41.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 jun 2022,00:00,1 jun 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 jun 2022,00:00,2 jun 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 jun 2022,00:00,3 jun 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 jun 2022,00:00,4 jun 2022,23:59,42.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 jun 2022,00:00,6 jun 2022,23:59,69.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 jun 2022,00:00,7 jun 2022,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 jun 2022,00:00,8 jun 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 jun 2022,00:00,9 jun 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 jun 2022,00:00,10 jun 2022,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 jun 2022,00:00,11 jun 2022,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 jun 2022,00:00,13 jun 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 jun 2022,00:00,14 jun 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 jun 2022,00:00,15 jun 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 jun 2022,00:00,16 jun 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 jun 2022,00:00,17 jun 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 jun 2022,00:00,18 jun 2022,23:59,66.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 jun 2022,00:00,20 jun 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 jun 2022,00:00,21 jun 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 jun 2022,00:00,22 jun 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 jun 2022,00:00,23 jun 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 jun 2022,00:00,27 jun 2022,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 jun 2022,00:00,28 jun 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 jun 2022,00:00,29 jun 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 jun 2022,00:00,30 jun 2022,23:59,44.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 jul 2022,00:00,1 jul 2022,23:59,29.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 jul 2022,00:00,3 jul 2022,23:59,47.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 jul 2022,00:00,4 jul 2022,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 jul 2022,00:00,5 jul 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 jul 2022,00:00,6 jul 2022,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 jul 2022,00:00,7 jul 2022,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 jul 2022,00:00,8 jul 2022,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 jul 2022,00:00,9 jul 2022,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 jul 2022,00:00,11 jul 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 jul 2022,00:00,12 jul 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 jul 2022,00:00,13 jul 2022,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 jul 2022,00:00,14 jul 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 jul 2022,00:00,15 jul 2022,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 jul 2022,00:00,16 jul 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 jul 2022,00:00,17 jul 2022,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 jul 2022,00:00,18 jul 2022,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 jul 2022,00:00,19 jul 2022,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 jul 2022,00:00,20 jul 2022,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 jul 2022,00:00,21 jul 2022,23:59,56.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 jul 2022,00:00,22 jul 2022,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 jul 2022,00:00,23 jul 2022,23:59,60.0,C
