Categoria,Série,Data de Início,Hora de Início,Data Final,Hora de Término,Valor,Unidade de Medida
Uso do Combustível do Motor,Carga Alta,29 fev 2024,00:00,29 fev 2024,23:59,0.01,l
Uso do Combustível do Motor,Carga Média,29 fev 2024,00:00,29 fev 2024,23:59,0.12,l
Uso do Combustível do Motor,Chave-Ligada,29 fev 2024,00:00,29 fev 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,1 mar 2024,00:00,1 mar 2024,23:59,0.3,l
Uso do Combustível do Motor,Marcha Lenta,1 mar 2024,00:00,1 mar 2024,23:59,1.42,l
Uso do Combustível do Motor,Carga Alta,1 mar 2024,00:00,1 mar 2024,23:59,0.65,l
Uso do Combustível do Motor,Carga Média,1 mar 2024,00:00,1 mar 2024,23:59,0.79,l
Uso do Combustível do Motor,Chave-Ligada,1 mar 2024,00:00,1 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,2 mar 2024,00:00,2 mar 2024,23:59,0.6,l
Uso do Combustível do Motor,Marcha Lenta,2 mar 2024,00:00,2 mar 2024,23:59,0.02,l
Uso do Combustível do Motor,Carga Alta,2 mar 2024,00:00,2 mar 2024,23:59,0.67,l
Uso do Combustível do Motor,Carga Média,2 mar 2024,00:00,2 mar 2024,23:59,2.76,l
Uso do Combustível do Motor,Chave-Ligada,2 mar 2024,00:00,2 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,5 mar 2024,00:00,5 mar 2024,23:59,0.1,l
Uso do Combustível do Motor,Marcha Lenta,5 mar 2024,00:00,5 mar 2024,23:59,1.06,l
Uso do Combustível do Motor,Carga Alta,5 mar 2024,00:00,5 mar 2024,23:59,0.08,l
Uso do Combustível do Motor,Carga Média,5 mar 2024,00:00,5 mar 2024,23:59,0.52,l
Uso do Combustível do Motor,Chave-Ligada,5 mar 2024,00:00,5 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,7 mar 2024,00:00,7 mar 2024,23:59,1.82,l
Uso do Combustível do Motor,Marcha Lenta,7 mar 2024,00:00,7 mar 2024,23:59,1.04,l
Uso do Combustível do Motor,Carga Alta,7 mar 2024,00:00,7 mar 2024,23:59,4.18,l
Uso do Combustível do Motor,Carga Média,7 mar 2024,00:00,7 mar 2024,23:59,11.13,l
Uso do Combustível do Motor,Chave-Ligada,7 mar 2024,00:00,7 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,8 mar 2024,00:00,8 mar 2024,23:59,2.16,l
Uso do Combustível do Motor,Marcha Lenta,8 mar 2024,00:00,8 mar 2024,23:59,2.9,l
Uso do Combustível do Motor,Carga Alta,8 mar 2024,00:00,8 mar 2024,23:59,4.39,l
Uso do Combustível do Motor,Carga Média,8 mar 2024,00:00,8 mar 2024,23:59,8.76,l
Uso do Combustível do Motor,Chave-Ligada,8 mar 2024,00:00,8 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,9 mar 2024,00:00,9 mar 2024,23:59,1.81,l
Uso do Combustível do Motor,Marcha Lenta,9 mar 2024,00:00,9 mar 2024,23:59,1.69,l
Uso do Combustível do Motor,Carga Alta,9 mar 2024,00:00,9 mar 2024,23:59,6.7,l
Uso do Combustível do Motor,Carga Média,9 mar 2024,00:00,9 mar 2024,23:59,18.56,l
Uso do Combustível do Motor,Chave-Ligada,9 mar 2024,00:00,9 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,11 mar 2024,00:00,11 mar 2024,23:59,5.39,l
Uso do Combustível do Motor,Marcha Lenta,11 mar 2024,00:00,11 mar 2024,23:59,4.1,l
Uso do Combustível do Motor,Carga Alta,11 mar 2024,00:00,11 mar 2024,23:59,32.28,l
Uso do Combustível do Motor,Carga Média,11 mar 2024,00:00,11 mar 2024,23:59,77.6,l
Uso do Combustível do Motor,Chave-Ligada,11 mar 2024,00:00,11 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,12 mar 2024,00:00,12 mar 2024,23:59,5.9,l
Uso do Combustível do Motor,Marcha Lenta,12 mar 2024,00:00,12 mar 2024,23:59,1.63,l
Uso do Combustível do Motor,Carga Alta,12 mar 2024,00:00,12 mar 2024,23:59,35.99,l
Uso do Combustível do Motor,Carga Média,12 mar 2024,00:00,12 mar 2024,23:59,47.28,l
Uso do Combustível do Motor,Chave-Ligada,12 mar 2024,00:00,12 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,13 mar 2024,00:00,13 mar 2024,23:59,12.14,l
Uso do Combustível do Motor,Marcha Lenta,13 mar 2024,00:00,13 mar 2024,23:59,3.3,l
Uso do Combustível do Motor,Carga Alta,13 mar 2024,00:00,13 mar 2024,23:59,80.43,l
Uso do Combustível do Motor,Carga Média,13 mar 2024,00:00,13 mar 2024,23:59,125.34,l
Uso do Combustível do Motor,Chave-Ligada,13 mar 2024,00:00,13 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,14 mar 2024,00:00,14 mar 2024,23:59,11.83,l
Uso do Combustível do Motor,Marcha Lenta,14 mar 2024,00:00,14 mar 2024,23:59,4.68,l
Uso do Combustível do Motor,Carga Alta,14 mar 2024,00:00,14 mar 2024,23:59,99.36,l
Uso do Combustível do Motor,Carga Média,14 mar 2024,00:00,14 mar 2024,23:59,90.97,l
Uso do Combustível do Motor,Chave-Ligada,14 mar 2024,00:00,14 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,15 mar 2024,00:00,15 mar 2024,23:59,14.99,l
Uso do Combustível do Motor,Marcha Lenta,15 mar 2024,00:00,15 mar 2024,23:59,2.82,l
Uso do Combustível do Motor,Carga Alta,15 mar 2024,00:00,15 mar 2024,23:59,74.98,l
Uso do Combustível do Motor,Carga Média,15 mar 2024,00:00,15 mar 2024,23:59,114.0,l
Uso do Combustível do Motor,Chave-Ligada,15 mar 2024,00:00,15 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,16 mar 2024,00:00,16 mar 2024,23:59,8.73,l
Uso do Combustível do Motor,Marcha Lenta,16 mar 2024,00:00,16 mar 2024,23:59,5.36,l
Uso do Combustível do Motor,Carga Alta,16 mar 2024,00:00,16 mar 2024,23:59,107.86,l
Uso do Combustível do Motor,Carga Média,16 mar 2024,00:00,16 mar 2024,23:59,128.52,l
Uso do Combustível do Motor,Chave-Ligada,16 mar 2024,00:00,16 mar 2024,23:59,0.0,l
Uso do Combustível do Motor,Carga Baixa,17 mar 2024,00:00,17 mar 2024,23:59,2.91,l
Uso do Combustível do Motor,Marcha Lenta,17 mar 2024,00:00,17 mar 2024,23:59,0.01,l
Uso do Combustível do Motor,Carga Alta,17 mar 2024,00:00,17 mar 2024,23:59,0.39,l
Uso do Combustível do Motor,Carga Média,17 mar 2024,00:00,17 mar 2024,23:59,3.8,l
Uso do Combustível do Motor,Chave-Ligada,17 mar 2024,00:00,17 mar 2024,23:59,0.0,l
Combustível Consumido,Consumo de combustível,17 fev 2024,00:00,17 fev 2024,23:59,0.42,l
Combustível Consumido,Consumo de combustível,19 fev 2024,00:00,19 fev 2024,23:59,0.05,l
Combustível Consumido,Consumo de combustível,28 fev 2024,00:00,28 fev 2024,23:59,12.59,l
Combustível Consumido,Consumo de combustível,29 fev 2024,00:00,29 fev 2024,23:59,0.64,l
Combustível Consumido,Consumo de combustível,1 mar 2024,00:00,1 mar 2024,23:59,3.16,l
Combustível Consumido,Consumo de combustível,2 mar 2024,00:00,2 mar 2024,23:59,4.06,l
Combustível Consumido,Consumo de combustível,5 mar 2024,00:00,5 mar 2024,23:59,1.76,l
Combustível Consumido,Consumo de combustível,7 mar 2024,00:00,7 mar 2024,23:59,18.17,l
Combustível Consumido,Consumo de combustível,8 mar 2024,00:00,8 mar 2024,23:59,18.21,l
Combustível Consumido,Consumo de combustível,9 mar 2024,00:00,9 mar 2024,23:59,28.72,l
Combustível Consumido,Consumo de combustível,11 mar 2024,00:00,11 mar 2024,23:59,119.36,l
Combustível Consumido,Consumo de combustível,12 mar 2024,00:00,12 mar 2024,23:59,90.8,l
Combustível Consumido,Consumo de combustível,13 mar 2024,00:00,13 mar 2024,23:59,221.22,l
Combustível Consumido,Consumo de combustível,14 mar 2024,00:00,14 mar 2024,23:59,206.83,l
Combustível Consumido,Consumo de combustível,15 mar 2024,00:00,15 mar 2024,23:59,206.78,l
Combustível Consumido,Consumo de combustível,16 mar 2024,00:00,16 mar 2024,23:59,250.47,l
Combustível Consumido,Consumo de combustível,17 mar 2024,00:00,17 mar 2024,23:59,7.11,l
Taxa Média de Combustível,Taxa Média de Combustível,17 fev 2024,00:00,17 fev 2024,23:59,4.06,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,19 fev 2024,00:00,19 fev 2024,23:59,7.11,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,28 fev 2024,00:00,28 fev 2024,23:59,5.21,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,29 fev 2024,00:00,29 fev 2024,23:59,5.95,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,1 mar 2024,00:00,1 mar 2024,23:59,5.07,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,2 mar 2024,00:00,2 mar 2024,23:59,21.59,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,5 mar 2024,00:00,5 mar 2024,23:59,4.42,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,7 mar 2024,00:00,7 mar 2024,23:59,16.63,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,8 mar 2024,00:00,8 mar 2024,23:59,10.15,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,9 mar 2024,00:00,9 mar 2024,23:59,15.68,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,11 mar 2024,00:00,11 mar 2024,23:59,19.43,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,12 mar 2024,00:00,12 mar 2024,23:59,22.55,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,13 mar 2024,00:00,13 mar 2024,23:59,23.35,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,14 mar 2024,00:00,14 mar 2024,23:59,21.35,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,15 mar 2024,00:00,15 mar 2024,23:59,22.18,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,16 mar 2024,00:00,16 mar 2024,23:59,22.54,l/hr
Taxa Média de Combustível,Taxa Média de Combustível,17 mar 2024,00:00,17 mar 2024,23:59,15.35,l/hr
Nível do Tanque de Combustível,Nível de Combustível,28 fev 2024,00:00,28 fev 2024,23:59,0.0,%
Nível do Tanque de Combustível,Nível de Combustível,2 mar 2024,00:00,2 mar 2024,23:59,0.0,%
Nível do Tanque de Combustível,Nível de Combustível,5 mar 2024,00:00,5 mar 2024,23:59,0.0,%
Nível do Tanque de Combustível,Nível de Combustível,7 mar 2024,00:00,7 mar 2024,23:59,0.0,%
Nível do Tanque de Combustível,Nível de Combustível,8 mar 2024,00:00,8 mar 2024,23:59,0.0,%
Nível do Tanque de Combustível,Nível de Combustível,9 mar 2024,00:00,9 mar 2024,23:59,0.0,%
Nível do Tanque de Combustível,Nível de Combustível,11 mar 2024,00:00,11 mar 2024,23:59,0.0,%
Nível do Tanque de Combustível,Nível de Combustível,12 mar 2024,00:00,12 mar 2024,23:59,0.0,%
Nível do Tanque de Combustível,Nível de Combustível,13 mar 2024,00:00,13 mar 2024,23:59,0.0,%
Nível do Tanque de Combustível,Nível de Combustível,14 mar 2024,00:00,14 mar 2024,23:59,0.0,%
Nível do Tanque de Combustível,Nível de Combustível,15 mar 2024,00:00,15 mar 2024,23:59,0.0,%
Nível do Tanque de Combustível,Nível de Combustível,16 mar 2024,00:00,16 mar 2024,23:59,0.0,%
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 fev 2024,00:00,17 fev 2024,23:59,40.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,19 fev 2024,00:00,19 fev 2024,23:59,29.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,20 fev 2024,00:00,20 fev 2024,23:59,26.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,28 fev 2024,00:00,28 fev 2024,23:59,62.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,29 fev 2024,00:00,29 fev 2024,23:59,48.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,1 mar 2024,00:00,1 mar 2024,23:59,57.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 mar 2024,00:00,2 mar 2024,23:59,69.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,5 mar 2024,00:00,5 mar 2024,23:59,52.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,7 mar 2024,00:00,7 mar 2024,23:59,68.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 mar 2024,00:00,8 mar 2024,23:59,71.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 mar 2024,00:00,9 mar 2024,23:59,73.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 mar 2024,00:00,11 mar 2024,23:59,76.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 mar 2024,00:00,12 mar 2024,23:59,75.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 mar 2024,00:00,13 mar 2024,23:59,76.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 mar 2024,00:00,14 mar 2024,23:59,75.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,15 mar 2024,00:00,15 mar 2024,23:59,76.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 mar 2024,00:00,16 mar 2024,23:59,79.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 mar 2024,00:00,17 mar 2024,23:59,65.75,C
Ajuste da Rotação da Transmissão,"0,5 a 0,9",17 fev 2024,00:00,17 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",17 fev 2024,00:00,17 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",17 fev 2024,00:00,17 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",17 fev 2024,00:00,17 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",17 fev 2024,00:00,17 fev 2024,23:59,0.12,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",17 fev 2024,00:00,17 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",19 fev 2024,00:00,19 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",19 fev 2024,00:00,19 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",19 fev 2024,00:00,19 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",19 fev 2024,00:00,19 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",19 fev 2024,00:00,19 fev 2024,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",19 fev 2024,00:00,19 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",20 fev 2024,00:00,20 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",20 fev 2024,00:00,20 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",20 fev 2024,00:00,20 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",20 fev 2024,00:00,20 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",20 fev 2024,00:00,20 fev 2024,23:59,0.1,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",20 fev 2024,00:00,20 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",28 fev 2024,00:00,28 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",28 fev 2024,00:00,28 fev 2024,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",28 fev 2024,00:00,28 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",28 fev 2024,00:00,28 fev 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",28 fev 2024,00:00,28 fev 2024,23:59,2.38,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",28 fev 2024,00:00,28 fev 2024,23:59,0.05,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",29 fev 2024,00:00,29 fev 2024,23:59,0.0,hr
