Categoria,Série,Data de Início,Hora de Início,Data Final,Hora de Término,Valor,Unidade de Medida
Uso do Motor,Carga Média,15 mar 2024,00:00,15 mar 2024,23:59,0.0,hr
Uso do Motor,Chave-Ligada,15 mar 2024,00:00,15 mar 2024,23:59,0.15,hr
Nível do Tanque de Combustível,Nível de Combustível,7 mar 2024,00:00,7 mar 2024,23:59,0.0,%
Nível do Tanque de Combustível,Nível de Combustível,15 mar 2024,00:00,15 mar 2024,23:59,0.0,%
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 dez 2022,00:00,21 dez 2022,23:59,26.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 dez 2022,00:00,22 dez 2022,23:59,24.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 dez 2022,00:00,28 dez 2022,23:59,23.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 jan 2023,00:00,4 jan 2023,23:59,32.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 jan 2023,00:00,5 jan 2023,23:59,53.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 jan 2023,00:00,6 jan 2023,23:59,63.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 jan 2023,00:00,7 jan 2023,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 jan 2023,00:00,9 jan 2023,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 jan 2023,00:00,10 jan 2023,23:59,74.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 jan 2023,00:00,11 jan 2023,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 jan 2023,00:00,12 jan 2023,23:59,54.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 jan 2023,00:00,13 jan 2023,23:59,47.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 jan 2023,00:00,14 jan 2023,23:59,52.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 jan 2023,00:00,16 jan 2023,23:59,26.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 jan 2023,00:00,17 jan 2023,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 jan 2023,00:00,18 jan 2023,23:59,57.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 jan 2023,00:00,19 jan 2023,23:59,51.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 jan 2023,00:00,20 jan 2023,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 jan 2023,00:00,23 jan 2023,23:59,26.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 jan 2023,00:00,24 jan 2023,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 jan 2023,00:00,25 jan 2023,23:59,52.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 jan 2023,00:00,27 jan 2023,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 jan 2023,00:00,30 jan 2023,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,31 jan 2023,00:00,31 jan 2023,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 fev 2023,00:00,1 fev 2023,23:59,57.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 fev 2023,00:00,8 fev 2023,23:59,56.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 fev 2023,00:00,9 fev 2023,23:59,25.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 fev 2023,00:00,14 fev 2023,23:59,30.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 fev 2023,00:00,17 fev 2023,23:59,51.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 fev 2023,00:00,23 fev 2023,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 fev 2023,00:00,24 fev 2023,23:59,22.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 mar 2023,00:00,1 mar 2023,23:59,49.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 mar 2023,00:00,2 mar 2023,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 mar 2023,00:00,3 mar 2023,23:59,49.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 mar 2023,00:00,4 mar 2023,23:59,38.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 mar 2023,00:00,6 mar 2023,23:59,56.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,7 mar 2023,00:00,7 mar 2023,23:59,61.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 mar 2023,00:00,8 mar 2023,23:59,56.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 mar 2023,00:00,9 mar 2023,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 mar 2023,00:00,10 mar 2023,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 mar 2023,00:00,11 mar 2023,23:59,51.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 mar 2023,00:00,13 mar 2023,23:59,58.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 mar 2023,00:00,16 mar 2023,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 mar 2023,00:00,27 mar 2023,23:59,44.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 mar 2023,00:00,29 mar 2023,23:59,51.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 abr 2023,00:00,3 abr 2023,23:59,20.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 abr 2023,00:00,11 abr 2023,23:59,50.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 abr 2023,00:00,12 abr 2023,23:59,38.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 abr 2023,00:00,13 abr 2023,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 abr 2023,00:00,14 abr 2023,23:59,64.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 abr 2023,00:00,15 abr 2023,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 abr 2023,00:00,17 abr 2023,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 abr 2023,00:00,18 abr 2023,23:59,51.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 abr 2023,00:00,19 abr 2023,23:59,65.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 abr 2023,00:00,22 abr 2023,23:59,57.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 abr 2023,00:00,24 abr 2023,23:59,60.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,25 abr 2023,00:00,25 abr 2023,23:59,54.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 abr 2023,00:00,26 abr 2023,23:59,57.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 abr 2023,00:00,27 abr 2023,23:59,34.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 abr 2023,00:00,28 abr 2023,23:59,42.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,2 mai 2023,00:00,2 mai 2023,23:59,45.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,3 mai 2023,00:00,3 mai 2023,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 mai 2023,00:00,4 mai 2023,23:59,37.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 mai 2023,00:00,5 mai 2023,23:59,55.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 mai 2023,00:00,6 mai 2023,23:59,59.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,8 mai 2023,00:00,8 mai 2023,23:59,33.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,9 mai 2023,00:00,9 mai 2023,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 mai 2023,00:00,10 mai 2023,23:59,62.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 mai 2023,00:00,11 mai 2023,23:59,27.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,12 mai 2023,00:00,12 mai 2023,23:59,29.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 mai 2023,00:00,15 mai 2023,23:59,21.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 mai 2023,00:00,16 mai 2023,23:59,33.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 mai 2023,00:00,17 mai 2023,23:59,82.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 mai 2023,00:00,18 mai 2023,23:59,73.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 mai 2023,00:00,19 mai 2023,23:59,79.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 mai 2023,00:00,20 mai 2023,23:59,72.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,24 mai 2023,00:00,24 mai 2023,23:59,24.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 mai 2023,00:00,29 mai 2023,23:59,24.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 jun 2023,00:00,1 jun 2023,23:59,33.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 jun 2023,00:00,6 jun 2023,23:59,28.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 jun 2023,00:00,22 jun 2023,23:59,28.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,26 jun 2023,00:00,26 jun 2023,23:59,20.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 jun 2023,00:00,27 jun 2023,23:59,28.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 jun 2023,00:00,28 jun 2023,23:59,32.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,1 set 2023,00:00,1 set 2023,23:59,24.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,4 set 2023,00:00,4 set 2023,23:59,34.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,5 set 2023,00:00,5 set 2023,23:59,37.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 set 2023,00:00,15 set 2023,23:59,22.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,6 out 2023,00:00,6 out 2023,23:59,38.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 out 2023,00:00,18 out 2023,23:59,37.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,19 out 2023,00:00,19 out 2023,23:59,24.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,10 nov 2023,00:00,10 nov 2023,23:59,40.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,11 nov 2023,00:00,11 nov 2023,23:59,34.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,13 nov 2023,00:00,13 nov 2023,23:59,36.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,14 nov 2023,00:00,14 nov 2023,23:59,31.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,15 nov 2023,00:00,15 nov 2023,23:59,27.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,16 nov 2023,00:00,16 nov 2023,23:59,32.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,17 nov 2023,00:00,17 nov 2023,23:59,33.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,18 nov 2023,00:00,18 nov 2023,23:59,29.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,20 nov 2023,00:00,20 nov 2023,23:59,31.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,21 nov 2023,00:00,21 nov 2023,23:59,29.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,22 nov 2023,00:00,22 nov 2023,23:59,31.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,23 nov 2023,00:00,23 nov 2023,23:59,30.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,27 nov 2023,00:00,27 nov 2023,23:59,34.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,28 nov 2023,00:00,28 nov 2023,23:59,40.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,29 nov 2023,00:00,29 nov 2023,23:59,34.0,C
Temperatura Máxima do Óleo Hidráulico,Temperatura,30 nov 2023,00:00,30 nov 2023,23:59,35.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,21 dez 2022,00:00,21 dez 2022,23:59,50.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,22 dez 2022,00:00,22 dez 2022,23:59,47.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,28 dez 2022,00:00,28 dez 2022,23:59,27.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,4 jan 2023,00:00,4 jan 2023,23:59,46.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,5 jan 2023,00:00,5 jan 2023,23:59,77.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,6 jan 2023,00:00,6 jan 2023,23:59,79.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,7 jan 2023,00:00,7 jan 2023,23:59,81.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 jan 2023,00:00,9 jan 2023,23:59,79.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,10 jan 2023,00:00,10 jan 2023,23:59,80.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 jan 2023,00:00,11 jan 2023,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 jan 2023,00:00,12 jan 2023,23:59,82.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 jan 2023,00:00,13 jan 2023,23:59,77.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 jan 2023,00:00,14 jan 2023,23:59,78.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 jan 2023,00:00,16 jan 2023,23:59,47.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 jan 2023,00:00,17 jan 2023,23:59,76.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 jan 2023,00:00,18 jan 2023,23:59,77.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,19 jan 2023,00:00,19 jan 2023,23:59,75.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,20 jan 2023,00:00,20 jan 2023,23:59,77.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,23 jan 2023,00:00,23 jan 2023,23:59,29.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,24 jan 2023,00:00,24 jan 2023,23:59,83.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,25 jan 2023,00:00,25 jan 2023,23:59,80.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,26 jan 2023,00:00,26 jan 2023,23:59,20.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,27 jan 2023,00:00,27 jan 2023,23:59,81.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,30 jan 2023,00:00,30 jan 2023,23:59,83.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,31 jan 2023,00:00,31 jan 2023,23:59,76.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,1 fev 2023,00:00,1 fev 2023,23:59,76.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 fev 2023,00:00,8 fev 2023,23:59,83.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 fev 2023,00:00,9 fev 2023,23:59,30.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 fev 2023,00:00,14 fev 2023,23:59,37.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 fev 2023,00:00,17 fev 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,23 fev 2023,00:00,23 fev 2023,23:59,86.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,24 fev 2023,00:00,24 fev 2023,23:59,42.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,1 mar 2023,00:00,1 mar 2023,23:59,84.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 mar 2023,00:00,2 mar 2023,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,3 mar 2023,00:00,3 mar 2023,23:59,78.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,4 mar 2023,00:00,4 mar 2023,23:59,68.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,6 mar 2023,00:00,6 mar 2023,23:59,80.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,7 mar 2023,00:00,7 mar 2023,23:59,79.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 mar 2023,00:00,8 mar 2023,23:59,84.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 mar 2023,00:00,9 mar 2023,23:59,83.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,10 mar 2023,00:00,10 mar 2023,23:59,83.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 mar 2023,00:00,11 mar 2023,23:59,81.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 mar 2023,00:00,13 mar 2023,23:59,81.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 mar 2023,00:00,16 mar 2023,23:59,84.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,27 mar 2023,00:00,27 mar 2023,23:59,80.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,29 mar 2023,00:00,29 mar 2023,23:59,83.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,3 abr 2023,00:00,3 abr 2023,23:59,24.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 abr 2023,00:00,11 abr 2023,23:59,81.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 abr 2023,00:00,12 abr 2023,23:59,71.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 abr 2023,00:00,13 abr 2023,23:59,84.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 abr 2023,00:00,14 abr 2023,23:59,84.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,15 abr 2023,00:00,15 abr 2023,23:59,85.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 abr 2023,00:00,17 abr 2023,23:59,85.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 abr 2023,00:00,18 abr 2023,23:59,86.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,19 abr 2023,00:00,19 abr 2023,23:59,85.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,22 abr 2023,00:00,22 abr 2023,23:59,82.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,24 abr 2023,00:00,24 abr 2023,23:59,84.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,25 abr 2023,00:00,25 abr 2023,23:59,82.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,26 abr 2023,00:00,26 abr 2023,23:59,83.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,27 abr 2023,00:00,27 abr 2023,23:59,75.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,28 abr 2023,00:00,28 abr 2023,23:59,80.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 mai 2023,00:00,2 mai 2023,23:59,80.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,3 mai 2023,00:00,3 mai 2023,23:59,83.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,4 mai 2023,00:00,4 mai 2023,23:59,78.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,5 mai 2023,00:00,5 mai 2023,23:59,83.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,6 mai 2023,00:00,6 mai 2023,23:59,83.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 mai 2023,00:00,8 mai 2023,23:59,70.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 mai 2023,00:00,9 mai 2023,23:59,85.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,10 mai 2023,00:00,10 mai 2023,23:59,85.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 mai 2023,00:00,11 mai 2023,23:59,44.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 mai 2023,00:00,12 mai 2023,23:59,57.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,15 mai 2023,00:00,15 mai 2023,23:59,31.5,C
