Categoria,Série,Data de Início,Hora de Início,Data Final,Hora de Término,Valor,Unidade de Medida
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 nov 2023,00:00,16 nov 2023,23:59,32.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 nov 2023,00:00,17 nov 2023,23:59,36.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,19 nov 2023,00:00,19 nov 2023,23:59,36.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,24 nov 2023,00:00,24 nov 2023,23:59,50.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,25 nov 2023,00:00,25 nov 2023,23:59,27.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,30 nov 2023,00:00,30 nov 2023,23:59,42.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,1 dez 2023,00:00,1 dez 2023,23:59,47.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,4 dez 2023,00:00,4 dez 2023,23:59,47.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,21 dez 2023,00:00,21 dez 2023,23:59,37.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,28 dez 2023,00:00,28 dez 2023,23:59,52.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,29 dez 2023,00:00,29 dez 2023,23:59,52.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,2 jan 2024,00:00,2 jan 2024,23:59,38.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,8 jan 2024,00:00,8 jan 2024,23:59,49.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 jan 2024,00:00,9 jan 2024,23:59,78.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,10 jan 2024,00:00,10 jan 2024,23:59,77.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,11 jan 2024,00:00,11 jan 2024,23:59,74.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,12 jan 2024,00:00,12 jan 2024,23:59,64.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,13 jan 2024,00:00,13 jan 2024,23:59,75.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,17 jan 2024,00:00,17 jan 2024,23:59,40.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 jan 2024,00:00,18 jan 2024,23:59,33.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,26 jan 2024,00:00,26 jan 2024,23:59,29.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,29 jan 2024,00:00,29 jan 2024,23:59,38.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,30 jan 2024,00:00,30 jan 2024,23:59,41.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,5 fev 2024,00:00,5 fev 2024,23:59,50.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,7 fev 2024,00:00,7 fev 2024,23:59,32.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,9 fev 2024,00:00,9 fev 2024,23:59,76.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,10 fev 2024,00:00,10 fev 2024,23:59,78.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,14 fev 2024,00:00,14 fev 2024,23:59,80.0,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,15 fev 2024,00:00,15 fev 2024,23:59,79.75,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,16 fev 2024,00:00,16 fev 2024,23:59,53.5,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,18 fev 2024,00:00,18 fev 2024,23:59,79.25,C
Temp. Máx. do Óleo da Transm.,Temperatura do Óleo da Transmissão,19 fev 2024,00:00,19 fev 2024,23:59,80.25,C
Ajuste da Rotação da Transmissão,"0,5 a 0,9",16 out 2023,00:00,16 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",16 out 2023,00:00,16 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",16 out 2023,00:00,16 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",16 out 2023,00:00,16 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",16 out 2023,00:00,16 out 2023,23:59,1.57,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",16 out 2023,00:00,16 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",17 out 2023,00:00,17 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",17 out 2023,00:00,17 out 2023,23:59,1.48,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",17 out 2023,00:00,17 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",17 out 2023,00:00,17 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",17 out 2023,00:00,17 out 2023,23:59,0.86,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",17 out 2023,00:00,17 out 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",18 out 2023,00:00,18 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",18 out 2023,00:00,18 out 2023,23:59,0.43,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",18 out 2023,00:00,18 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",18 out 2023,00:00,18 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",18 out 2023,00:00,18 out 2023,23:59,1.01,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",18 out 2023,00:00,18 out 2023,23:59,0.05,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",19 out 2023,00:00,19 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",19 out 2023,00:00,19 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",19 out 2023,00:00,19 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",19 out 2023,00:00,19 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",19 out 2023,00:00,19 out 2023,23:59,2.33,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",19 out 2023,00:00,19 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",23 out 2023,00:00,23 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",23 out 2023,00:00,23 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",23 out 2023,00:00,23 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",23 out 2023,00:00,23 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",23 out 2023,00:00,23 out 2023,23:59,0.11,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",23 out 2023,00:00,23 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",24 out 2023,00:00,24 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",24 out 2023,00:00,24 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",24 out 2023,00:00,24 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",24 out 2023,00:00,24 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",24 out 2023,00:00,24 out 2023,23:59,1.08,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",24 out 2023,00:00,24 out 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",25 out 2023,00:00,25 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",25 out 2023,00:00,25 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",25 out 2023,00:00,25 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",25 out 2023,00:00,25 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",25 out 2023,00:00,25 out 2023,23:59,0.21,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",25 out 2023,00:00,25 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",26 out 2023,00:00,26 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",26 out 2023,00:00,26 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",26 out 2023,00:00,26 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",26 out 2023,00:00,26 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",26 out 2023,00:00,26 out 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",26 out 2023,00:00,26 out 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",7 nov 2023,00:00,7 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",7 nov 2023,00:00,7 nov 2023,23:59,0.13,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",7 nov 2023,00:00,7 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",7 nov 2023,00:00,7 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",7 nov 2023,00:00,7 nov 2023,23:59,0.62,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",7 nov 2023,00:00,7 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",8 nov 2023,00:00,8 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",8 nov 2023,00:00,8 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",8 nov 2023,00:00,8 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",8 nov 2023,00:00,8 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",8 nov 2023,00:00,8 nov 2023,23:59,0.59,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",8 nov 2023,00:00,8 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",9 nov 2023,00:00,9 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",9 nov 2023,00:00,9 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",9 nov 2023,00:00,9 nov 2023,23:59,0.09,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",9 nov 2023,00:00,9 nov 2023,23:59,0.07,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",9 nov 2023,00:00,9 nov 2023,23:59,0.19,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",9 nov 2023,00:00,9 nov 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",14 nov 2023,00:00,14 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",14 nov 2023,00:00,14 nov 2023,23:59,0.08,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",14 nov 2023,00:00,14 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",14 nov 2023,00:00,14 nov 2023,23:59,0.04,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",14 nov 2023,00:00,14 nov 2023,23:59,0.78,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",14 nov 2023,00:00,14 nov 2023,23:59,0.07,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",15 nov 2023,00:00,15 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",15 nov 2023,00:00,15 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",15 nov 2023,00:00,15 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",15 nov 2023,00:00,15 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",15 nov 2023,00:00,15 nov 2023,23:59,0.33,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",15 nov 2023,00:00,15 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",17 nov 2023,00:00,17 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",17 nov 2023,00:00,17 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",17 nov 2023,00:00,17 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",17 nov 2023,00:00,17 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",17 nov 2023,00:00,17 nov 2023,23:59,0.08,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",17 nov 2023,00:00,17 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",19 nov 2023,00:00,19 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",19 nov 2023,00:00,19 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",19 nov 2023,00:00,19 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",19 nov 2023,00:00,19 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",19 nov 2023,00:00,19 nov 2023,23:59,0.24,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",19 nov 2023,00:00,19 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",24 nov 2023,00:00,24 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",24 nov 2023,00:00,24 nov 2023,23:59,0.8,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",24 nov 2023,00:00,24 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",24 nov 2023,00:00,24 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",24 nov 2023,00:00,24 nov 2023,23:59,0.66,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",24 nov 2023,00:00,24 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",25 nov 2023,00:00,25 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",25 nov 2023,00:00,25 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",25 nov 2023,00:00,25 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",25 nov 2023,00:00,25 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",25 nov 2023,00:00,25 nov 2023,23:59,0.01,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",25 nov 2023,00:00,25 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",30 nov 2023,00:00,30 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",30 nov 2023,00:00,30 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",30 nov 2023,00:00,30 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",30 nov 2023,00:00,30 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",30 nov 2023,00:00,30 nov 2023,23:59,0.05,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",30 nov 2023,00:00,30 nov 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",1 dez 2023,00:00,1 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",1 dez 2023,00:00,1 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",1 dez 2023,00:00,1 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",1 dez 2023,00:00,1 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",1 dez 2023,00:00,1 dez 2023,23:59,0.47,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",1 dez 2023,00:00,1 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",4 dez 2023,00:00,4 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",4 dez 2023,00:00,4 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",4 dez 2023,00:00,4 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",4 dez 2023,00:00,4 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",4 dez 2023,00:00,4 dez 2023,23:59,0.41,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",4 dez 2023,00:00,4 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",21 dez 2023,00:00,21 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",21 dez 2023,00:00,21 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",21 dez 2023,00:00,21 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",21 dez 2023,00:00,21 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",21 dez 2023,00:00,21 dez 2023,23:59,0.12,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",21 dez 2023,00:00,21 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",28 dez 2023,00:00,28 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",28 dez 2023,00:00,28 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",28 dez 2023,00:00,28 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",28 dez 2023,00:00,28 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",28 dez 2023,00:00,28 dez 2023,23:59,2.18,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",28 dez 2023,00:00,28 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",29 dez 2023,00:00,29 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",29 dez 2023,00:00,29 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",29 dez 2023,00:00,29 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"3,0 a 3,5",29 dez 2023,00:00,29 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,5 a 1,9",29 dez 2023,00:00,29 dez 2023,23:59,1.07,hr
Ajuste da Rotação da Transmissão,"2,0 a 2,4",29 dez 2023,00:00,29 dez 2023,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"0,5 a 0,9",8 jan 2024,00:00,8 jan 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"1,0 a 1,4",8 jan 2024,00:00,8 jan 2024,23:59,0.0,hr
Ajuste da Rotação da Transmissão,"2,5 a 2,9",8 jan 2024,00:00,8 jan 2024,23:59,0.0,hr
